team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Estudiantes,1.67,0.67,6.17,5.17,5.0,3.5,16.17,8.33,100.83,96.33,60.33,49.0,56.5,43.5,,,9.5,5.33,6.67,3.0,1.33,2.5,4.83,8.0,9.0,4.33,10.33,11.67,1.33,4.0,3.0,3.33,0.46,0.33,0.24,0.39,0.65,0.49,0.54,,,,,0.48,0.34,0.24,0.65,0.42,0.54,0.51,0.52,0.53,,,Argentina Liga Profissional de Futebol,2026,1.0,1.0,5.0,3.4,5.0,6.0,12.2,11.4,79.0,81.8,42.8,41.2,46.0,54.0,1.0,0.0,6.2,8.4,6.0,3.0,2.2,0.6,7.8,7.4,7.2,8.8,10.6,11.8,2.8,2.8,2.2,3.6,0.3,0.35,0.38,0.42,0.62,0.47,0.56,,,,,0.3,0.35,0.4,0.64,0.43,0.5,0.56,,,,
Estudiantes de Río Cuarto,0.25,1.5,4.6,4.2,7.4,4.8,11.8,11.2,86.6,90.4,62.0,52.8,49.2,50.8,0.0,1.0,5.2,6.4,6.6,4.8,2.0,2.2,7.6,10.8,8.2,6.8,9.6,11.0,2.4,1.2,2.0,1.6,0.25,0.33,0.46,0.39,0.65,0.48,0.55,0.49,0.55,,,0.25,0.34,0.47,0.67,0.4,0.52,0.54,0.53,0.53,,,Argentina Liga Profissional de Futebol,2026,2.2,0.2,4.83,4.83,7.17,5.17,14.5,9.17,84.5,89.0,51.17,57.5,50.17,49.83,1.0,0.0,9.5,5.0,5.0,4.17,2.83,2.33,7.0,8.33,8.83,6.5,13.0,11.17,1.67,2.0,2.67,2.5,0.54,0.31,0.19,0.39,0.64,0.49,0.54,0.49,0.54,0.5,0.56,0.54,0.32,0.2,0.66,0.41,0.53,0.52,0.5,0.56,0.53,0.53
Gimnasia La Plata,1.75,2.0,4.2,4.2,6.2,6.0,13.2,12.6,69.6,93.6,47.4,52.2,46.2,53.8,1.0,1.0,7.0,9.4,6.2,3.2,1.8,0.6,8.8,10.2,10.2,8.8,11.2,14.4,1.6,2.8,2.2,2.8,0.34,0.34,0.36,0.44,0.6,0.52,0.51,,,,,0.35,0.35,0.36,0.62,0.45,0.56,0.5,,,,,Argentina Liga Profissional de Futebol,2026,1.5,1.0,5.67,4.5,7.67,4.17,16.0,9.83,100.0,87.0,54.67,43.0,48.83,51.17,,,9.67,6.17,6.33,3.67,1.33,1.83,8.17,9.83,11.17,6.5,12.67,11.67,2.5,3.17,2.83,3.83,0.46,0.32,0.26,0.43,0.6,0.5,0.53,0.49,0.54,,,0.46,0.32,0.28,0.62,0.45,0.54,0.51,0.5,0.56,,
Gimnasia y Esgrima Mendoza,1.25,1.25,4.0,3.5,5.75,4.25,13.5,10.25,91.75,94.75,45.0,43.5,47.5,52.5,0.0,1.0,6.0,7.0,7.5,3.25,2.25,2.0,8.0,9.0,10.5,6.75,10.75,11.75,2.5,3.75,1.5,2.5,0.26,0.34,0.43,0.39,0.65,,,,,,,0.27,0.35,0.43,0.66,0.41,,,,,,,Argentina Liga Profissional de Futebol,2026,1.6,0.6,6.5,2.33,4.67,3.0,14.5,8.0,104.33,78.33,61.67,34.83,59.67,40.33,1.0,0.0,9.67,3.83,4.83,4.17,1.5,0.83,5.0,9.33,10.0,5.67,12.0,11.67,2.67,4.33,1.67,2.33,0.47,0.34,0.23,0.39,0.65,0.48,0.56,,,,,0.48,0.35,0.23,0.67,0.4,0.52,0.53,,,,
Huracán,1.67,1.0,4.71,3.43,5.86,3.0,13.0,6.71,88.14,83.0,53.0,40.29,52.57,47.43,0.67,1.0,7.29,3.29,5.71,3.43,1.57,0.86,6.86,10.57,8.71,5.43,11.86,13.86,1.57,3.29,2.57,3.71,0.42,0.35,0.26,0.37,0.68,0.48,0.56,,,,,0.43,0.35,0.27,0.68,0.39,0.5,0.56,,,,,Argentina Liga Profissional de Futebol,2026,0.67,1.67,5.5,4.0,8.0,4.5,15.75,11.0,88.0,87.0,55.0,42.25,47.5,52.5,1.0,1.0,8.5,7.75,7.25,3.25,2.75,1.5,7.25,12.0,11.5,7.0,10.0,14.75,2.25,3.25,2.25,3.75,0.34,0.36,0.34,0.39,0.65,,,,,,,0.35,0.37,0.34,0.66,0.41,,,,,,
Independiente,1.67,1.33,6.5,4.0,5.33,4.17,13.33,9.17,86.5,79.83,46.67,33.0,50.33,49.67,0.5,1.0,8.5,6.67,4.83,2.5,2.33,2.33,5.33,7.5,8.33,6.67,10.5,12.83,1.83,2.33,2.0,2.0,0.45,0.33,0.26,0.44,0.6,0.49,0.54,,,,,0.46,0.33,0.26,0.62,0.46,0.53,0.53,,,,,Argentina Liga Profissional de Futebol,2026,1.0,1.0,4.0,3.75,4.75,4.0,10.0,9.0,95.0,97.5,58.75,56.75,49.5,50.5,1.0,0.0,7.25,4.75,2.75,4.25,3.25,2.5,7.5,7.75,8.0,5.0,13.0,14.0,2.5,2.75,2.0,3.75,0.34,0.35,0.34,0.41,0.62,0.48,0.55,0.52,0.53,,,0.38,0.35,0.32,0.63,0.45,0.55,0.5,,,,
Independiente Rivadavia,1.57,1.0,4.14,2.71,6.29,5.71,14.0,11.57,92.0,89.29,57.29,48.29,44.0,56.0,0.0,1.0,9.0,6.43,5.0,5.14,2.57,1.43,8.71,9.71,9.57,8.43,11.29,11.14,2.57,4.43,2.0,3.0,0.46,0.31,0.26,0.43,0.61,0.52,0.52,0.48,0.56,,,0.47,0.32,0.26,0.62,0.45,0.52,0.53,0.52,0.53,,,Argentina Liga Profissional de Futebol,2026,0.75,2.0,2.75,4.0,6.25,5.0,12.0,12.25,84.25,86.5,48.75,41.75,51.25,48.75,,,6.5,8.0,5.5,4.25,0.75,1.75,7.5,9.5,9.0,8.5,12.5,11.75,2.5,1.75,3.0,2.25,0.37,0.34,0.32,0.43,0.62,0.51,0.52,,,,,0.38,0.34,0.33,0.63,0.44,0.52,0.53,,,,
Instituto,1.5,1.0,3.83,4.17,5.33,3.67,11.33,9.17,82.5,81.0,51.5,49.17,46.67,53.33,1.0,0.0,9.0,4.33,2.33,4.83,1.67,2.17,7.67,8.33,7.67,6.5,15.0,12.33,2.83,2.0,3.33,3.17,0.4,0.33,0.29,0.42,0.61,0.48,0.55,,,,,0.41,0.34,0.31,0.63,0.44,0.54,0.52,,,,,Argentina Liga Profissional de Futebol,2026,1.4,0.4,4.4,5.6,4.4,5.6,11.8,13.2,100.6,86.0,54.4,50.2,50.8,49.2,0.0,1.0,7.6,8.8,4.2,4.4,2.0,2.4,7.0,5.6,7.4,9.4,9.6,11.8,5.0,3.2,2.0,2.6,0.41,0.34,0.28,0.4,0.64,0.51,0.52,,,,,0.43,0.35,0.28,0.66,0.42,0.56,0.5,,,,
Lanús,1.8,1.0,4.33,2.33,5.0,3.5,12.83,9.67,97.17,86.33,54.33,43.17,56.83,43.17,1.0,0.0,8.33,4.5,4.5,5.17,1.4,0.6,5.33,6.83,8.5,6.83,10.67,9.33,2.5,2.33,2.33,1.83,0.47,0.33,0.24,0.42,0.61,0.5,0.53,0.49,0.55,,,0.49,0.33,0.24,0.63,0.44,0.54,0.52,0.54,0.51,,,Argentina Liga Profissional de Futebol,2026,1.29,1.29,5.43,3.57,6.71,4.71,14.43,10.57,98.29,80.14,58.14,40.43,54.71,45.29,1.0,0.0,8.29,6.86,6.14,3.71,1.0,2.43,7.43,8.86,8.57,7.29,11.29,13.14,2.57,3.14,2.29,2.86,0.43,0.34,0.26,0.42,0.62,0.48,0.55,,,,,0.44,0.34,0.27,0.65,0.43,0.54,0.52,,,,
Newell's Old Boys,1.0,1.4,4.67,4.0,5.0,3.67,12.5,9.0,90.0,87.83,63.67,52.83,47.5,52.5,,,7.83,6.33,4.67,2.67,2.4,1.2,5.0,8.83,8.83,6.0,14.17,14.5,2.33,3.33,2.67,3.67,0.33,0.34,0.36,0.41,0.63,0.48,0.55,,,,,0.35,0.34,0.36,0.64,0.43,0.52,0.53,,,,,Argentina Liga Profissional de Futebol,2026,2.2,1.0,5.4,2.2,3.8,4.2,12.2,8.2,60.2,61.4,51.0,41.8,56.6,43.4,0.67,0.33,8.4,5.4,3.8,2.8,1.5,2.25,9.0,5.8,7.0,6.8,13.8,11.0,2.0,2.6,2.4,1.6,0.52,0.31,0.21,0.39,0.65,0.51,0.52,0.48,0.55,,,0.53,0.31,0.21,0.64,0.43,0.53,0.53,0.55,0.51,,
Platense,0.75,1.25,4.0,3.0,4.75,3.75,10.25,10.5,82.0,85.0,49.5,47.25,50.0,50.0,,,5.25,6.75,5.0,3.75,2.75,2.25,4.25,8.25,8.25,7.0,11.75,11.25,4.25,3.0,1.5,2.5,0.37,0.37,0.3,0.38,0.66,,,,,,,0.38,0.36,0.31,0.67,0.4,,,,,,,Argentina Liga Profissional de Futebol,2026,1.0,1.0,3.71,3.29,5.43,5.14,12.71,10.14,100.0,85.57,49.71,43.57,54.29,45.71,0.5,0.5,8.0,4.57,4.71,5.57,2.0,1.29,7.29,7.0,7.71,6.71,10.71,10.57,2.43,2.57,2.29,2.43,0.47,0.33,0.24,0.37,0.66,0.48,0.55,,,,,0.48,0.34,0.24,0.67,0.4,0.53,0.53,,,,
